frame,time,direction,hex,raw_packet,packet
1558,21.746301,D->H,417c82030180000b7c4a8900697ff5ff8e048a009c90f5ff94048a00fa90f5ff550d0000824046174617827e008070065102500210000003f3750800272390fd00007106,"Data { header: DataHeader { packet_type: 65, flag: false, id: 124, obj_count_words: 14 }, extended: ExtendedHeader { attribute: 1, next: true, chunk: 0, size: 44 }, payload: b""|J\x89\0i\x7f\xf5\xff\x8e\x04\x8a\0\x9c\x90\xf5\xff\x94\x04\x8a\0\xfa\x90\xf5\xffU\r\0\0\x82@F\x17F\x17\x82~\0\x80p\x06Q\x02P\x02\x10\0\0\x03\xf3u\x08\0'#\x90\xfd\0\0q\x06"" }",Err(Invalid packet: Failed to parse ADC data: incorrect size)
1559,21.746665,D->H,,-,-
1560,21.786146,H->D,0c7d2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 125, attribute: 16 }, payload: b"""" }",CmdGetPdData
1561,21.786194,H->D,,-,-
1562,21.786216,D->H,417d8200100000031b7608001f231bfd00007006,"Data { header: DataHeader { packet_type: 65, flag: false, id: 125, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\x1bv\x08\0\x1f#\x1b\xfd\0\0p\x06"" }","PdRawData(b""\x1bv\x08\0\x1f#\x1b\xfd\0\0p\x06"")"
1563,21.786655,D->H,,-,-
1564,21.826129,H->D,0c7e2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 126, attribute: 16 }, payload: b"""" }",CmdGetPdData
1565,21.826172,H->D,,-,-
1566,21.826212,D->H,417e820010000003437608003423b3fd00006f06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 126, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""Cv\x08\04#\xb3\xfd\0\0o\x06"" }","PdRawData(b""Cv\x08\04#\xb3\xfd\0\0o\x06"")"
1567,21.826606,D->H,,-,-
1568,21.871894,H->D,0c7f2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 127, attribute: 16 }, payload: b"""" }",CmdGetPdData
1569,21.871938,H->D,,-,-
1570,21.871978,D->H,417f820010000003717608003223a9fd00007206,"Data { header: DataHeader { packet_type: 65, flag: false, id: 127, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""qv\x08\02#\xa9\xfd\0\0r\x06"" }","PdRawData(b""qv\x08\02#\xa9\xfd\0\0r\x06"")"
1571,21.872422,D->H,,-,-
1572,21.907207,H->D,0c802000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 128, attribute: 16 }, payload: b"""" }",CmdGetPdData
1573,21.907260,H->D,,-,-
1574,21.907285,D->H,418082001000000394760800272330fd00007106,"Data { header: DataHeader { packet_type: 65, flag: false, id: 128, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\x94v\x08\0'#0\xfd\0\0q\x06"" }","PdRawData(b""\x94v\x08\0'#0\xfd\0\0q\x06"")"
1575,21.907578,D->H,,-,-
1576,21.946234,H->D,0c812000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 129, attribute: 16 }, payload: b"""" }",CmdGetPdData
1577,21.946289,H->D,,-,-
1578,21.946322,D->H,4181820010000003bb7608002e2385fd00006f06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 129, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xbbv\x08\0.#\x85\xfd\0\0o\x06"" }","PdRawData(b""\xbbv\x08\0.#\x85\xfd\0\0o\x06"")"
1579,21.946698,D->H,,-,-
1580,21.956213,H->D,0c820200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 130, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
1581,21.956253,H->D,,-,-
1582,21.956308,D->H,418282020100000b7c4a8900697ff5ff8e048a009c90f5ff94048a00fa90f5ff550d00006e4038172e17807e0080700651025002,"Data { header: DataHeader { packet_type: 65, flag: false, id: 130, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""|J\x89\0i\x7f\xf5\xff\x8e\x04\x8a\0\x9c\x90\xf5\xff\x94\x04\x8a\0\xfa\x90\xf5\xffU\r\0\0n@8\x17.\x17\x80~\0\x80p\x06Q\x02P\x02"" }","SimpleAdcData(AdcDataSimple { vbus_v: 8.9975, ibus_a: -0.688279, power_w: -6.1927903025, vbus_avg_v: 9.045134, ibus_avg_a: -0.683876, temp_c: 26.0, vdp_v: 0.5944, vdm_v: 0.5934, vdp_avg_v: 0.0593, vdm_avg_v: 0.0592, cc1_v: 0.0, cc2_v: 1.6494, cc2_avg_v: 0.1648, internal_vdd_v: 3.2384, sample_rate: Sps1 })"
1583,21.956615,D->H,,-,-
1584,21.986242,H->D,0c832000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 131, attribute: 16 }, payload: b"""" }",CmdGetPdData
1585,21.986288,H->D,,-,-
1586,21.986322,D->H,4183820010000003e37608001b233efd00007006,"Data { header: DataHeader { packet_type: 65, flag: false, id: 131, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xe3v\x08\0\x1b#>\xfd\0\0p\x06"" }","PdRawData(b""\xe3v\x08\0\x1b#>\xfd\0\0p\x06"")"
1587,21.986867,D->H,,-,-
1588,22.026275,H->D,0c842000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 132, attribute: 16 }, payload: b"""" }",CmdGetPdData
1589,22.026340,H->D,,-,-
1590,22.026364,D->H,41848200100000030b770800222329fd00007106,"Data { header: DataHeader { packet_type: 65, flag: false, id: 132, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\x0bw\x08\0\""#)\xfd\0\0q\x06"" }","PdRawData(b""\x0bw\x08\0\""#)\xfd\0\0q\x06"")"
1591,22.026903,D->H,,-,-
1592,22.066276,H->D,0c852000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 133, attribute: 16 }, payload: b"""" }",CmdGetPdData
1593,22.066328,H->D,,-,-
1594,22.066367,D->H,4185820010000003337708001a2379fd00007106,"Data { header: DataHeader { packet_type: 65, flag: false, id: 133, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""3w\x08\0\x1a#y\xfd\0\0q\x06"" }","PdRawData(b""3w\x08\0\x1a#y\xfd\0\0q\x06"")"
1595,22.066825,D->H,,-,-
1596,22.106332,H->D,0c862000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 134, attribute: 16 }, payload: b"""" }",CmdGetPdData
1597,22.106370,H->D,,-,-
1598,22.106403,D->H,41868200100000035c7708000723c1fc00007406,"Data { header: DataHeader { packet_type: 65, flag: false, id: 134, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\\w\x08\0\x07#\xc1\xfc\0\0t\x06"" }","PdRawData(b""\\w\x08\0\x07#\xc1\xfc\0\0t\x06"")"
1599,22.106930,D->H,,-,-
1600,22.146132,H->D,0c872000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 135, attribute: 16 }, payload: b"""" }",CmdGetPdData
1601,22.146192,H->D,,-,-
1602,22.146211,D->H,4187820010000003837708001823d0fc00007106,"Data { header: DataHeader { packet_type: 65, flag: false, id: 135, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\x83w\x08\0\x18#\xd0\xfc\0\0q\x06"" }","PdRawData(b""\x83w\x08\0\x18#\xd0\xfc\0\0q\x06"")"
1603,22.146672,D->H,,-,-
1604,22.166111,H->D,0c880200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 136, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
1605,22.166174,H->D,,-,-
1606,22.166221,D->H,418882020100000b994e8900bdbef5ff8a4c8900f6a4f5ff904c890054a5f5ff560d00006e4038172e17807e0080700651025102,"Data { header: DataHeader { packet_type: 65, flag: false, id: 136, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\x99N\x89\0\xbd\xbe\xf5\xff\x8aL\x89\0\xf6\xa4\xf5\xff\x90L\x89\0T\xa5\xf5\xffV\r\0\0n@8\x17.\x17\x80~\0\x80p\x06Q\x02Q\x02"" }","SimpleAdcData(AdcDataSimple { vbus_v: 8.998553, ibus_a: -0.672067, power_w: -6.047630519050999, vbus_avg_v: 8.998026, ibus_avg_a: -0.678666, temp_c: 26.0, vdp_v: 0.5944, vdm_v: 0.5934, vdp_avg_v: 0.0593, vdm_avg_v: 0.0593, cc1_v: 0.0, cc2_v: 1.6494, cc2_avg_v: 0.1648, internal_vdd_v: 3.2384, sample_rate: Sps1 })"
1607,22.166546,D->H,,-,-
1608,22.186045,H->D,0c892000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 137, attribute: 16 }, payload: b"""" }",CmdGetPdData
1609,22.186088,H->D,,-,-
1610,22.186119,D->H,4189820010000003ab770800222393fd00006e06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 137, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xabw\x08\0\""#\x93\xfd\0\0n\x06"" }","PdRawData(b""\xabw\x08\0\""#\x93\xfd\0\0n\x06"")"
1611,22.186357,D->H,,-,-
1612,22.226197,H->D,0c8a2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 138, attribute: 16 }, payload: b"""" }",CmdGetPdData
1613,22.226263,H->D,,-,-
1614,22.226284,D->H,418a820010000003d377080027235afd00007106,"Data { header: DataHeader { packet_type: 65, flag: false, id: 138, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xd3w\x08\0'#Z\xfd\0\0q\x06"" }","PdRawData(b""\xd3w\x08\0'#Z\xfd\0\0q\x06"")"
1615,22.226848,D->H,,-,-
1616,22.266473,H->D,0c8b2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 139, attribute: 16 }, payload: b"""" }",CmdGetPdData
1617,22.266530,H->D,,-,-
1618,22.266566,D->H,418b820010000003fc7708001f23f6fc00007106,"Data { header: DataHeader { packet_type: 65, flag: false, id: 139, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xfcw\x08\0\x1f#\xf6\xfc\0\0q\x06"" }","PdRawData(b""\xfcw\x08\0\x1f#\xf6\xfc\0\0q\x06"")"
1619,22.267074,D->H,,-,-
1620,22.306241,H->D,0c8c2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 140, attribute: 16 }, payload: b"""" }",CmdGetPdData
1621,22.306284,H->D,,-,-
1622,22.306324,D->H,418c82001000000323780800202361fd00007106,"Data { header: DataHeader { packet_type: 65, flag: false, id: 140, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""#x\x08\0 #a\xfd\0\0q\x06"" }","PdRawData(b""#x\x08\0 #a\xfd\0\0q\x06"")"
1623,22.306614,D->H,,-,-
1624,22.346100,H->D,0c8d2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 141, attribute: 16 }, payload: b"""" }",CmdGetPdData
1625,22.346147,H->D,,-,-
1626,22.346176,D->H,418d8200100000034b7808001c23f9fc00007106,"Data { header: DataHeader { packet_type: 65, flag: false, id: 141, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""Kx\x08\0\x1c#\xf9\xfc\0\0q\x06"" }","PdRawData(b""Kx\x08\0\x1c#\xf9\xfc\0\0q\x06"")"
1627,22.346436,D->H,,-,-
1628,22.376182,H->D,0c8e0200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 142, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
1629,22.376226,H->D,,-,-
1630,22.376283,D->H,418e82020100000b994e8900bdbef5ff8a4c8900f6a4f5ff904c890054a5f5ff560d00006e4038172e17807e00806c0652025002,"Data { header: DataHeader { packet_type: 65, flag: false, id: 142, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\x99N\x89\0\xbd\xbe\xf5\xff\x8aL\x89\0\xf6\xa4\xf5\xff\x90L\x89\0T\xa5\xf5\xffV\r\0\0n@8\x17.\x17\x80~\0\x80l\x06R\x02P\x02"" }","SimpleAdcData(AdcDataSimple { vbus_v: 8.998553, ibus_a: -0.672067, power_w: -6.047630519050999, vbus_avg_v: 8.998026, ibus_avg_a: -0.678666, temp_c: 26.0, vdp_v: 0.5944, vdm_v: 0.5934, vdp_avg_v: 0.0594, vdm_avg_v: 0.0592, cc1_v: 0.0, cc2_v: 1.6494, cc2_avg_v: 0.1644, internal_vdd_v: 3.2384, sample_rate: Sps1 })"
1631,22.376766,D->H,,-,-
1632,22.387208,H->D,0c8f2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 143, attribute: 16 }, payload: b"""" }",CmdGetPdData
1633,22.387238,H->D,,-,-
1634,22.387278,D->H,418f8200100000037478080025236afd00007106,"Data { header: DataHeader { packet_type: 65, flag: false, id: 143, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""tx\x08\0%#j\xfd\0\0q\x06"" }","PdRawData(b""tx\x08\0%#j\xfd\0\0q\x06"")"
1635,22.387794,D->H,,-,-
1636,22.426267,H->D,0c902000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 144, attribute: 16 }, payload: b"""" }",CmdGetPdData
1637,22.426322,H->D,,-,-
1638,22.426369,D->H,41908200100000039b7808002d234afd00006f06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 144, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\x9bx\x08\0-#J\xfd\0\0o\x06"" }","PdRawData(b""\x9bx\x08\0-#J\xfd\0\0o\x06"")"
1639,22.426911,D->H,,-,-
1640,22.466235,H->D,0c912000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 145, attribute: 16 }, payload: b"""" }",CmdGetPdData
1641,22.466282,H->D,,-,-
1642,22.466319,D->H,4191820010000003c37808002d236dfd00007206,"Data { header: DataHeader { packet_type: 65, flag: false, id: 145, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xc3x\x08\0-#m\xfd\0\0r\x06"" }","PdRawData(b""\xc3x\x08\0-#m\xfd\0\0r\x06"")"
1643,22.466600,D->H,,-,-
1644,22.506260,H->D,0c922000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 146, attribute: 16 }, payload: b"""" }",CmdGetPdData
1645,22.506304,H->D,,-,-
1646,22.506332,D->H,4192820010000003eb7808001d2371fd00007106,"Data { header: DataHeader { packet_type: 65, flag: false, id: 146, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xebx\x08\0\x1d#q\xfd\0\0q\x06"" }","PdRawData(b""\xebx\x08\0\x1d#q\xfd\0\0q\x06"")"
1647,22.506650,D->H,,-,-
1648,22.546180,H->D,0c932000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 147, attribute: 16 }, payload: b"""" }",CmdGetPdData
1649,22.546216,H->D,,-,-
1650,22.546245,D->H,4193820010000003137908002f2374fd00007006,"Data { header: DataHeader { packet_type: 65, flag: false, id: 147, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\x13y\x08\0/#t\xfd\0\0p\x06"" }","PdRawData(b""\x13y\x08\0/#t\xfd\0\0p\x06"")"
1651,22.546596,D->H,,-,-
1652,22.586133,H->D,0c942200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 148, attribute: 17 }, payload: b"""" }","Generic(Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 148, attribute: 17 }, payload: b"""" })"
1653,22.586176,H->D,,-,-
1654,22.586251,D->H,419482030180000be63c89009b18f5ff8a4c8900f6a4f5ff904c890054a5f5ff550d00006b403a173217837e00806c0650025102100000033b7908003123a7fd00006c06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 148, obj_count_words: 14 }, extended: ExtendedHeader { attribute: 1, next: true, chunk: 0, size: 44 }, payload: b""\xe6<\x89\0\x9b\x18\xf5\xff\x8aL\x89\0\xf6\xa4\xf5\xff\x90L\x89\0T\xa5\xf5\xffU\r\0\0k@:\x172\x17\x83~\0\x80l\x06P\x02Q\x02\x10\0\0\x03;y\x08\01#\xa7\xfd\0\0l\x06"" }",Err(Invalid packet: Failed to parse ADC data: incorrect size)
1655,22.586512,D->H,,-,-
1656,22.626167,H->D,0c952000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 149, attribute: 16 }, payload: b"""" }",CmdGetPdData
1657,22.626215,H->D,,-,-
1658,22.626255,D->H,4195820010000003637908002a2340fd00007106,"Data { header: DataHeader { packet_type: 65, flag: false, id: 149, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""cy\x08\0*#@\xfd\0\0q\x06"" }","PdRawData(b""cy\x08\0*#@\xfd\0\0q\x06"")"
1659,22.626807,D->H,,-,-
1660,22.666298,H->D,0c962000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 150, attribute: 16 }, payload: b"""" }",CmdGetPdData
1661,22.666345,H->D,,-,-
1662,22.666378,D->H,41968200100000038c79080040234cfd00006e06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 150, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\x8cy\x08\0@#L\xfd\0\0n\x06"" }","PdRawData(b""\x8cy\x08\0@#L\xfd\0\0n\x06"")"
1663,22.666736,D->H,,-,-
1664,22.706236,H->D,0c972000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 151, attribute: 16 }, payload: b"""" }",CmdGetPdData
1665,22.706285,H->D,,-,-
1666,22.706318,D->H,4197820010000003b379080026239afd00006e06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 151, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xb3y\x08\0&#\x9a\xfd\0\0n\x06"" }","PdRawData(b""\xb3y\x08\0&#\x9a\xfd\0\0n\x06"")"
1667,22.706601,D->H,,-,-
1668,22.746106,H->D,0c982000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 152, attribute: 16 }, payload: b"""" }",CmdGetPdData
1669,22.746150,H->D,,-,-
1670,22.746189,D->H,4198820010000003db79080028239cfd00006f06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 152, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xdby\x08\0(#\x9c\xfd\0\0o\x06"" }","PdRawData(b""\xdby\x08\0(#\x9c\xfd\0\0o\x06"")"
1671,22.746627,D->H,,-,-
1672,22.786121,H->D,0c992000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 153, attribute: 16 }, payload: b"""" }",CmdGetPdData
1673,22.786169,H->D,,-,-
1674,22.786201,D->H,4199820010000003037a080023231dfd00006e06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 153, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\x03z\x08\0##\x1d\xfd\0\0n\x06"" }","PdRawData(b""\x03z\x08\0##\x1d\xfd\0\0n\x06"")"
1675,22.786501,D->H,,-,-
1676,22.796238,H->D,0c9a0200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 154, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
1677,22.796276,H->D,,-,-
1678,22.796333,D->H,419a82020100000be63c89009b18f5ff8a4c8900f6a4f5ff904c890054a5f5ff550d00006b403a173217837e00806c0650025002,"Data { header: DataHeader { packet_type: 65, flag: false, id: 154, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xe6<\x89\0\x9b\x18\xf5\xff\x8aL\x89\0\xf6\xa4\xf5\xff\x90L\x89\0T\xa5\xf5\xffU\r\0\0k@:\x172\x17\x83~\0\x80l\x06P\x02P\x02"" }","SimpleAdcData(AdcDataSimple { vbus_v: 8.994022, ibus_a: -0.714597, power_w: -6.427101139134, vbus_avg_v: 8.998026, ibus_avg_a: -0.678666, temp_c: 26.0, vdp_v: 0.5946, vdm_v: 0.5938, vdp_avg_v: 0.0592, vdm_avg_v: 0.0592, cc1_v: 0.0, cc2_v: 1.6491, cc2_avg_v: 0.1644, internal_vdd_v: 3.2387, sample_rate: Sps1 })"
1679,22.796582,D->H,,-,-
1680,22.828202,H->D,0c9b2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 155, attribute: 16 }, payload: b"""" }",CmdGetPdData
1681,22.828246,H->D,,-,-
1682,22.828280,D->H,419b8200100000032d7a08002a23bafd00006e06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 155, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""-z\x08\0*#\xba\xfd\0\0n\x06"" }","PdRawData(b""-z\x08\0*#\xba\xfd\0\0n\x06"")"
1683,22.828737,D->H,,-,-
1684,22.866185,H->D,0c9c2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 156, attribute: 16 }, payload: b"""" }",CmdGetPdData
1685,22.866227,H->D,,-,-
1686,22.866255,D->H,419c820010000003537a08003d23bdfd00006e06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 156, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""Sz\x08\0=#\xbd\xfd\0\0n\x06"" }","PdRawData(b""Sz\x08\0=#\xbd\xfd\0\0n\x06"")"
1687,22.866582,D->H,,-,-
1688,22.909990,H->D,0c9d2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 157, attribute: 16 }, payload: b"""" }",CmdGetPdData
1689,22.910028,H->D,,-,-
1690,22.910067,D->H,419d8200100000037f7a08001e2396fd00006e06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 157, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\x7fz\x08\0\x1e#\x96\xfd\0\0n\x06"" }","PdRawData(b""\x7fz\x08\0\x1e#\x96\xfd\0\0n\x06"")"
1691,22.910821,D->H,,-,-
1692,22.946080,H->D,0c9e2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 158, attribute: 16 }, payload: b"""" }",CmdGetPdData
1693,22.946119,H->D,,-,-
1694,22.946150,D->H,419e820010000003a37a08002e2327fd00006f06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 158, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xa3z\x08\0.#'\xfd\0\0o\x06"" }","PdRawData(b""\xa3z\x08\0.#'\xfd\0\0o\x06"")"
1695,22.946375,D->H,,-,-
1696,22.986128,H->D,0c9f2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 159, attribute: 16 }, payload: b"""" }",CmdGetPdData
1697,22.986174,H->D,,-,-
1698,22.986211,D->H,419f820010000003cb7a080030239afd00006e06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 159, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xcbz\x08\00#\x9a\xfd\0\0n\x06"" }","PdRawData(b""\xcbz\x08\00#\x9a\xfd\0\0n\x06"")"
1699,22.986656,D->H,,-,-
1700,23.006178,H->D,0ca00200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 160, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
1701,23.006223,H->D,,-,-
1702,23.006272,D->H,41a082020100000be63c89009b18f5ff8a4c8900f6a4f5ff904c890054a5f5ff550d000060402e172e17807e00806c0651025002,"Data { header: DataHeader { packet_type: 65, flag: false, id: 160, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xe6<\x89\0\x9b\x18\xf5\xff\x8aL\x89\0\xf6\xa4\xf5\xff\x90L\x89\0T\xa5\xf5\xffU\r\0\0`@.\x17.\x17\x80~\0\x80l\x06Q\x02P\x02"" }","SimpleAdcData(AdcDataSimple { vbus_v: 8.994022, ibus_a: -0.714597, power_w: -6.427101139134, vbus_avg_v: 8.998026, ibus_avg_a: -0.678666, temp_c: 26.0, vdp_v: 0.5934, vdm_v: 0.5934, vdp_avg_v: 0.0593, vdm_avg_v: 0.0592, cc1_v: 0.0, cc2_v: 1.648, cc2_avg_v: 0.1644, internal_vdd_v: 3.2384, sample_rate: Sps1 })"
